Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.22443","Escherichia coli O6:H1 strain ECO0016","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.98168","Escherichia coli c0e0c1c8-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.57394","Escherichia coli strain W1_7_ERB1","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.23032","Escherichia coli O25:H4 strain ECO0668","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.23641","Escherichia coli O1 strain ECO1329","ciprofloxacin","Susceptible","<=0.008","<=","0.008","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.23501","Escherichia coli O25:H4 strain ECO1031","ciprofloxacin","Resistant","256",,"256","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.57302","Escherichia coli strain 24742_1#373","ciprofloxacin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.97886","Escherichia coli 09a8cf04-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98938","Escherichia coli 8a7ce8fe-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23797","Escherichia coli O6:H1 strain ECO0755","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.42754","Escherichia coli strain 78","ciprofloxacin","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,,"BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.97445","Escherichia coli VREC1575","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.22919","Escherichia coli O45:H7 strain ECO0528","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.99371","Escherichia coli af039fd8-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99938","Escherichia coli 6bbfa370-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100364","Escherichia coli 0fa934d4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22704","Escherichia coli O6:H1 strain ECO0294","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22945","Escherichia coli O13/O135:H4 strain ECO0557","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.98966","Escherichia coli bc2e4ece-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99895","Escherichia coli b4d8d040-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23186","Escherichia coli O17:H18 strain ECO0807","ciprofloxacin","Resistant","0.5",,"0.5","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.7726","Escherichia coli strain 402654_aEPEC","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.100658","Escherichia coli 94547cf8-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97813","Escherichia coli 80602422-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.23745","Escherichia coli O6:H31 strain ECO1481","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.73374","Escherichia coli strain BB1438","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.100786","Escherichia coli 02173e4c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.96775","Escherichia coli VREC0919","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.23252","Escherichia coli O1:H7 strain ECO0884","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.99302","Escherichia coli 1b67b3c2-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97787","Escherichia coli a991634c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98318","Escherichia coli 30738aca-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97884","Escherichia coli 81aca48a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.7735","Escherichia coli strain 201191_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.23131","Escherichia coli O78:H4 strain ECO0584","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.23543","Escherichia coli O86:H18 strain ECO1231","ciprofloxacin","Susceptible","0.25",,"0.25","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.99425","Escherichia coli c2dccbac-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99035","Escherichia coli 82112f8c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98664","Escherichia coli b58331c6-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.28841","Escherichia coli strain R0008_340B","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.22833","Escherichia coli O6:H1 strain ECO0445","ciprofloxacin","Susceptible","<=0.03","<=","0.03","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.96612","Escherichia coli VREC0777","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.99732","Escherichia coli c7dc098c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.45671","Escherichia coli strain EC_102","ciprofloxacin","Resistant","6",,"6","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.99422","Escherichia coli c30fc214-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23333","Escherichia coli O1:H7 strain ECO1096","ciprofloxacin","Susceptible","<=0.008","<=","0.008","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.99876","Escherichia coli e8e50e2c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98043","Escherichia coli e5b58352-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.42837","Escherichia coli strain MUGSI_206","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.98671","Escherichia coli b4d9daae-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97467","Escherichia coli VRES1464","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.100404","Escherichia coli 7c427754-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97435","Escherichia coli VREC1567","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.100942","Escherichia coli 5fb8b9b8-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23381","Escherichia coli O25:H1 strain ECO1146","ciprofloxacin","Susceptible","<=0.008","<=","0.008","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.23172","Escherichia coli O25:H4 strain ECO0789","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.100261","Escherichia coli 5e153640-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98749","Escherichia coli 96a07362-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23108","Escherichia coli O25:H4 strain ECO0752","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.100099","Escherichia coli 959c741c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23884","Escherichia coli O25:H4 strain ECO1154","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.99775","Escherichia coli cffb363e-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100549","Escherichia coli da24877c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97139","Escherichia coli VREC1285","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.144924","Escherichia coli MGL_118","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.99532","Escherichia coli cc77d36e-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98113","Escherichia coli d58db77a-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.97803","Escherichia coli 2e07e6f0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.96745","Escherichia coli VREC0905","ciprofloxacin","Resistant","2",,"2","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.42712","Escherichia coli strain 316","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.23224","Escherichia coli O25:H1 strain ECO0847","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.57278","Escherichia coli strain 24742_1#230","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.96856","Escherichia coli VRES1040","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.58711","Escherichia coli strain 14063820","ciprofloxacin","Resistant","0.5",,"0.5","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
562,"562.23707","Escherichia coli O13/O135:H4 strain ECO1430","ciprofloxacin","Susceptible","0.03",,"0.03","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.98236","Escherichia coli ba19175a-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23659","Escherichia coli O25:H4 strain ECO1393","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.100698","Escherichia coli 96c24254-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7707","Escherichia coli strain 504528","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.100215","Escherichia coli d726ad20-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98288","Escherichia coli 9178dae6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100835","Escherichia coli f4fa6f9a-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97126","Escherichia coli VREC1214","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.22725","Escherichia coli O4:H1 strain ECO0312","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.98471","Escherichia coli 7034ddee-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.37112","Escherichia coli strain KCRI-82 strain RDK43_82","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.23297","Escherichia coli O25:H4 strain ECO0945","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.100526","Escherichia coli d647aeae-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57372","Escherichia coli strain PB339","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.98609","Escherichia coli 6d533242-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.22915","Escherichia coli O18:H5 strain ECO0523","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.99316","Escherichia coli e460dbc4-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100804","Escherichia coli 03c7b7e4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.96681","Escherichia coli VRES0860","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.99298","Escherichia coli 3d8264b6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.96777","Escherichia coli VREC0918","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.97396","Escherichia coli VREC1525","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.98429","Escherichia coli 2f32973c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23302","Escherichia coli O30:H11 strain ECO0952","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.23583","Escherichia coli O75:H38 strain ECO1285","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.45404","Escherichia coli strain BR43-DEC","ciprofloxacin","Resistant","==6","=","6","mm","Disk diffusion",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.98573","Escherichia coli 57e972c2-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.144999","Escherichia coli PT_EC0209","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.23234","Escherichia coli O6:H1 strain ECO0858","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.97082","Escherichia coli VREC1201","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.100202","Escherichia coli e0e093c6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23152","Escherichia coli O16:H6 strain ECO0581","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.23766","Escherichia coli O6:H1 strain ECO1516","ciprofloxacin","Susceptible","0.03",,"0.03","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.23545","Escherichia coli O4:H1 strain ECO1229","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.98727","Escherichia coli 99f89356-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97994","Escherichia coli 18bed56a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.57497","Escherichia coli strain PB375","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.23932","Escherichia coli O6:H1 strain ECO0744","ciprofloxacin","Susceptible","0.015",,"0.015","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.7737","Escherichia coli strain 102298_aEPEC","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.96819","Escherichia coli VREC0969","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.22558","Escherichia coli O1:H7 strain ECO0133","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.23022","Escherichia coli O54:H14 strain ECO0647","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.65789","Escherichia coli strain CFS0355","ciprofloxacin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"32122581"
562,"562.100047","Escherichia coli 21a77af6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.144969","Escherichia coli PT_EC0205","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.23404","Escherichia coli O9:H9 strain ECO1170","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.22971","Escherichia coli O8:H19 strain ECO0594","ciprofloxacin","Susceptible","0.03",,"0.03","mg/L","MIC",,,,,,,,,"Laboratory Method",,"38219757"
562,"562.99169","Escherichia coli d60592e4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23664","Escherichia coli O25:H4 strain ECO1399","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.23476","Escherichia coli O81:H27 strain ECO1057","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
